55163200;Tintos
55163300;De fios de diversas cores
55163400;Estampados
55164100;Crus ou branqueados
55164200;Tintos
55164300;De fios de diversas cores
55164400;Estampados
55169100;Crus ou branqueados
55169200;Tintos
55169300;De fios de diversas cores
55169400;Estampados
56011000;Absorventes (pensos*) e tampões higiênicos,
56012100;De algodão
56012200;De fibras sintéticas ou artificiais
56012900;Outros
56013000;Tontisses, nós e bolotas de matérias têxteis
56021000;Feltros agulhados e artefatos obtidos por costura
56022100;De lã ou de pêlos finos
56022900;De outras matérias têxteis
56029000;Outros
56031100;De peso não superior a 25 gm2
56031200;De peso superior a 25 gm2 mas não superior a 70
56031300;De peso superior a 70 gm2 mas não superior a 150
56031400;De peso superior a 150 gm2
56039100;De peso não superior a 25 gm2
56039200;De peso superior a 25 gm2 mas não superior a 70
56039300;De peso superior a 70 gm2 mas não superior a 150
56039400;De peso superior a 150 gm2
56041000;Fios e cordas, de borracha, recobertos de têxteis
56042010;De borracha
56042020;De plástico
56049010;Imitações de categute
56049021;Com borracha
56049022;Com plástico
56049090;Outros
56050010;Com metais preciosos
56050020;Com metais comuns
56060010;Fios revestidos por enrolamento ("guipés"),
56060020;Fios de froco ("chenille")
56060030;Fios denominados "de cadeia" ("chaînette")
56071000;De juta ou de outras fibras têxteis liberianas da
56072100;Cordéis para atadeiras ou enfardadeiras
56072900;Outros
56074100;Cordéis para atadeiras ou enfardadeiras
56074900;Outros
56075000;De outras fibras sintéticas
56079000;Outros
56079010;De juta ou de outras fibras têxteis liberianas da posição 5303
56079090;Outros
56081100;Redes confeccionadas para a pesca
56081900;Outras
56089000;Outras
56090000;Artigos de fios, lâminas ou formas semelhantes das
57011000;De lã ou de pêlos finos
57019000;De outras matérias têxteis
57021000;Tapetes denominados "Kelim" ou "Kilim",
57022000;Revestimentos para pavimentos, de cairo (fibras de
57023100;De lã ou de pêlos finos
57023200;De matérias têxteis sintéticas ou artificiais
57023900;De outras matérias têxteis
57024100;De lã ou de pêlos finos
57024200;De matérias têxteis sintéticas ou artificiais
57024900;De outras matérias têxteis
57025010;De lã ou de pêlos finos
57025020;De matérias têxteis sintéticas ou artificiais
57025090;De outras matérias têxteis
57025100;De lã ou de pêlos finos
57025200;De matérias têxteis sintéticas ou artificiais
57025900;De outras matérias têxteis
57029100;De lã ou de pêlos finos
57029200;De matérias têxteis sintéticas ou artificiais
57029900;De outras matérias têxteis
57031000;De lã ou de pêlos finos
57032000;De náilon ou de outras poliamidas
57033000;De outras matérias têxteis sintéticas ou de
57039000;De outras matérias têxteis
57041000;Ladrilhos de superfície não superior a 0,3 m²
57049000;Outros
57049010;DE LA
57049090;OUTROS
57050000;Outros tapetes e revestimentos para pavimentos, de
58011000;De lã ou de pêlos finos
58012100;Veludos e pelúcias obtidos por trama, não cortados
58012200;Veludos e pelúcias obtidos por trama, cortados,
58012300;Outros veludos e pelúcias obtidas por trama
58012400;Veludos e pelúcias obtidos por urdidura, não
58012500;Veludos e pelúcias obtidos por urdidura, cortados
58012600;Tecidos de froco ("chenille")
58013100;Veludos e pelúcias obtidos por trama, não cortados
58013200;Veludos e pelúcias obtidos por trama, cortados,
58013300;Outros veludos e pelúcias obtidos por trama
58013400;Veludos e pelúcias obtidos por urdidura, não
58013500;Veludos e pelúcias obtidos por urdidura, cortados
58013600;Tecidos de froco ("chenille")
58019000;De outras matérias têxteis
58021100;Crus
58021900;Outros
58022000;Tecidos atoalhados (tecidos turcos*), de outras
58023000;Tecidos tufados
58030010;De algodão
58030090;De outras matérias têxteis
58031000;De algodão
58039000;De outras matérias têxteis
58041000;Tules, filó e tecidos de malhas com nós
58042110;De fibras sintéticas
58042120;De fibras artificiais
58042910;De algodão
58042990;Outros
58043010;De algodão
58043090;Outros
58050010;De lã ou de pêlos finos
58050020;De algodão
58050030;De fibras sintéticas ou artificiais
58050090;Outras
58061000;Fitas de veludo, de pelúcias, de tecidos de froco
58062000;Outras fitas contendo, em peso, 5 % ou mais de
58063100;De algodão
58063200;De fibras sintéticas ou artificiais
58063930;De seda
58063990;Outras
58064000;Fitas sem trama, de fios ou fibras paralelizados e
58071000;Tecidos
58079000;Outros
58081000;Entrançados em peça
58089000;Outros
58090010;De fios de metal
58090020;De fios metálicos ou de fios têxteis metalizados
58101000;Bordados químicos ou aéreos e bordados com fundo
58109100;De algodão
58109200;De fibras sintéticas ou artificiais
58109900;De outras matérias têxteis
58110000;Artefatos têxteis matelassês em peça, constituídos
59011000;Tecidos revestidos de cola ou de matérias
59019000;Outros
59021010;Impregnadas com borracha
59021090;Outras
59022010;Impregnadas com borracha
59022090;Outras
59029010;Impregnadas com borracha
59029090;Outras
59031000;Com poli(cloreto de vinila)
59032000;Com poliuretano
59039000;Outros
59041000;Linóleos
59049000;Outros
59050000;Revestimentos para paredes, de matérias têxteis
59061000;Fitas adesivas de largura não superior a 20 cm
59069100;De malha
59069900;Outros
59070000;Outros tecidos impregnados, revestidos ou
59080000;Mechas de matérias têxteis, tecidas, entrançadas
59090000;Mangueiras e tubos semelhantes, de matérias
59100000;Correias transportadoras ou de transmissão, de
59111010;Para a indústria têxtil
59111090;Outros
59112000;Gazes e telas para peneirar, mesmo confeccionadas
59113100;De peso inferior a 650 gm²
59113200;De peso igual ou superior a 650 gm²
59114000;Tecidos filtrantes ("étreindelles") e tecidos
59119010;Para a indústria têxtil
59119090;Outros
60011020;De algodão
60011030;De fibras sintéticas ou artificiais
60011090;Outros
60012100;De algodão
60012200;De fibras sintéticas ou artificiais
60012900;De outras matérias têxteis
60019100;De algodão
60019200;De fibras sintéticas ou artificiais
60019900;De outras matérias têxteis
60024010;De algodão
60024020;De fibras sintéticas ou artificiais
60024090;Outros
60029010;De algodão
60029020;De fibras sintéticas ou artificiais
60029090;Outros
60031000;De lã ou de pêlos finos
60032000;De algodão
60033000;De fibras sintéticas
60034000;De fibras artificiais
60039000;Outros
60041010;De algodão
60041020;De fibras sintéticas ou artificiais
60041090;Outros
60049010;De algodão
60049020;De fibras sintéticas ou artificiais
60049090;Outros
60051000;De lã ou de pêlos finos
60052100;Crus ou branqueados
60052200;Tingidos
60052300;Com fios de diversas cores
60052400;Estampados
60053100;Crus ou branqueados
60053200;Tingidos
60053300;Com fios de diversas cores
60053400;Estampados
60054100;Crus ou branqueados
60054200;Tingidos
60054300;Com fios de diversas cores
60054400;Estampados
60059000;Outros
60059010;De lã ou de pêlos finos
60059090;Outros
60061000;De lã ou de pêlos finos
60062100;Crus ou branqueados
60062200;Tingidos
60062300;Com fios de diversas cores
60062400;Estampados
60063100;Crus ou branqueados
60063200;Tingidos
60063300;Com fios de diversas cores
60063400;Estampados
60064100;Crus ou branqueados
60064200;Tingidos
60064300;Com fios de diversas cores
60064400;Estampados
60069000;Outros
61011000;De lã ou de pêlos finos
61012000;De algodão
61013000;De fibras sintéticas ou artificiais
61019000;De outras matérias têxteis
61019010;De lã ou de pêlos finos
61019090;Outros
61021000;De lã ou de pêlos finos
61022000;De algodão
61023000;De fibras sintéticas ou artificiais
61029000;De outras matérias têxteis
61031010;De lã ou de pêlos finos
61031020;De fibras sintéticas
61031090;De outras matérias têxteis
61031100;De lã ou de pêlos finos
61031200;De fibras sintéticas
61031910;De algodão
61031920;De fibras artificiais
61031990;Outros
61032100;De lã ou de pêlos finos
61032200;De algodão
61032300;De fibras sintéticas
61032910;De fibras artificiais
61032920;De là ou de pêlos finos
61032990;Outros
61033100;De lã ou de pêlos finos
61033200;De algodão
61033300;De fibras sintéticas
61033910;De fibras artificiais
61033990;Outros
61034100;De lã ou de pêlos finos
61034200;De algodão
61034300;De fibras sintéticas
61034910;De fibras artificiais
61034990;Outros
61041100;De lã ou de pêlos finos
61041200;De algodão
61041300;De fibras sintéticas
61041910;De fibras artificiais
61041920;De lã ou de pêlos finos
61041930;De algodão
61041990;Outros
61042100;De lã ou de pêlos finos
61042200;De algodão
61042300;De fibras sintéticas
61042910;De fibras artificiais
61042920;De lã ou de pêlos finos
61042990;Outros
61043100;De lã ou de pêlos finos
61043200;De algodão
61043300;De fibras sintéticas
61043910;De fibras artificiais
61043990;Outros
61044100;De lã ou de pêlos finos
61044200;De algodão
61044300;De fibras sintéticas
61044400;De fibras artificiais
61044900;De outras matérias têxteis
61045100;De lã ou de pêlos finos
61045200;De algodão
61045300;De fibras sintéticas
61045910;De fibras artificiais
61045990;Outras
61046100;De lã ou de pêlos finos
61046200;De algodão
61046300;De fibras sintéticas
61046910;De fibras artificiais
61046990;Outros
61051000;De algodão
61052000;De fibras sintéticas ou artificiais
61059000;De outras matérias têxteis
61061000;De algodão
61062000;De fibras sintéticas ou artificiais
61069010;De lã ou de pêlos finos
61069090;Outros
61071100;De algodão
61071200;De fibras sintéticas ou artificiais
61071900;De outras matérias têxteis
61072100;De algodão
61072200;De fibras sintéticas ou artificiais
61072900;De outras matérias têxteis
61079100;De algodão
61079200;De fibras sintéticas ou artificiais
61079900;De outras matérias têxteis
61079910;De fibras sintéticas ou artificiais
61079990;Outros
61081100;De fibras sintéticas ou artificiais
61081900;De outras matérias têxteis
61082100;De algodão
61082200;De fibras sintéticas ou artificiais
61082900;De outras matérias têxteis
61083100;De algodão
61083200;De fibras sintéticas ou artificiais
61083900;De outras matérias têxteis
61089100;De algodão
61089200;De fibras sintéticas ou artificiais
61089900;De outras matérias têxteis
61091000;De algodão
61099010;De lã ou de pêlos finos
61099020;De fibras sintéticas ou artificiais
61099090;Outras
61101100;De lã
61101200;De cabra de Cachemira
61101900;Outros
61102000;De algodão
61103000;De fibras sintéticas ou artificiais
61109000;De outras matérias têxteis
61111000;De lã ou de pêlos finos
61112000;De algodão
61113000;De fibras sintéticas
61119010;De fibras artificiais
61119020;De lã ou de pêlos finos
61119090;Outros
61121100;De algodão
61121200;De fibras sintéticas
61121900;De outras matérias têxteis
61122000;Macacões (fatosmacacos*) e conjuntos, de esqui
61123100;De fibras sintéticas
61123900;De outras matérias têxteis
61124100;De fibras sintéticas
61124900;De outras matérias têxteis
61130000;Vestuário confeccionado com tecidos de malha das
61141000;De lã ou de pêlos finos
61142000;De algodão
61143000;De fibras sintéticas ou artificiais
61149000;De outras matérias têxteis
61149010;De lã ou de pêlos finos
61149090;Outros
61151010;Meias de fibras sintéticas para varizes
61151090;Outras
61151100;De fibras sintéticas, de título inferior a 67
61151200;De fibras sintéticas, de título igual ou superior
61151910;De lã ou de pêlos finos
61151990;Outras
61152010;De fibras sintéticas ou artificiais
61152090;Outros
61152100;De fibras sintéticas, de título inferior a 67 decitex, por fio simples
61152200;De fibras sintéticas, de título igual ou superior a 67 decitex, por fio simples
61152910;De lã ou de pêlos finos
61152990;Outras
61153010;De fibras sintéticas ou artificiais
61153090;Outras
61159100;De lã ou de pêlos finos
61159200;De algodão
61159310;Meias para varizes
61159390;Outros
61159400;De lã ou de pêlos finos
61159500;De algodão
61159600;De fibras sintéticas
61159910;De fibras artificiais
61159990;Outros
61161000;Impregnadas, revestidas ou recobertas, de
61169100;De lã ou de pêlos finos
61169200;De algodão
61169300;De fibras sintéticas
61169900;De outras matérias têxteis
61171000;Xales, echarpes, lenços de pescoço, cachenês,
61172000;Gravatas, gravatasborboletas (laços*) e plastrons
61178000;Outros acessórios
61178010;Gravatas, gravatasborboletas (laços*) e plastrons
61178090;Outros
61179000;Partes
62011100;De lã ou de pêlos finos
62011200;De algodão
62011300;De fibras sintéticas ou artificiais
62011900;De outras matérias têxteis
62019100;De lã ou de pêlos finos
62019200;De algodão
62019300;De fibras sintéticas ou artificiais
62019900;De outras matérias têxteis
62021100;De lã ou de pêlos finos
62021200;De algodão
62021300;De fibras sintéticas ou artificiais
62021900;De outras matérias têxteis
62029100;De lã ou de pêlos finos
62029200;De algodão
62029300;De fibras sintéticas ou artificiais
62029900;De outras matérias têxteis
62031100;De lã ou de pêlos finos
62031200;De fibras sintéticas
62031910;De algodão
62031920;De fibras artificiais
62031990;Outros
62032100;De lã ou de pêlos finos
62032200;De algodão
62032300;De fibras sintéticas
62032910;De fibras artificiais
62032920;De lã ou de pêlos finos
62032990;Outros
62033100;De lã ou de pêlos finos
62033200;De algodão
62033300;De fibras sintéticas
62033910;De fibras artificiais
62033990;Outros
62034100;De lã ou de pêlos finos
62034200;De algodão
62034300;De fibras sintéticas
62034910;De fibras artificiais
62034990;Outros
62041100;De lã ou de pêlos finos
62041200;De algodão
62041300;De fibras sintéticas
62041910;De fibras artificiais
62041990;Outros
62042100;De lã ou de pêlos finos
62042200;De algodão
62042300;De fibras sintéticas
62042910;De fibras artificiais
62042990;Outros
62043100;De lã ou de pêlos finos
62043200;De algodão
62043300;De fibras sintéticas
62043910;De fibras artificiais
62043990;Outros
62044100;De lã ou de pêlos finos
62044200;De algodão
62044300;De fibras sintéticas
62044400;De fibras artificiais
62044900;De outras matérias têxteis
62045100;De lã ou de pêlos finos
62045200;De algodão
62045300;De fibras sintéticas
62045910;De fibras artificiais
62045990;Outras
62046100;De lã ou de pêlos finos
62046200;De algodão
62046300;De fibras sintéticas
62046910;De fibras artificiais
62046990;Outros
62051000;De lã ou de pêlos finos
62052000;De algodão
62053000;De fibras sintéticas ou artificiais
62059000;De outras matérias têxteis
62059010;De lã ou de pêlos finos
62059090;Outras
62061000;De seda ou de desperdícios de seda
62062000;De lã ou de pêlos finos
62063000;De algodão
62064000;De fibras sintéticas ou artificiais
62069000;De outras matérias têxteis
62071100;De algodão
62071910;De fibras sintéticas
62071990;Outros
62072100;De algodão
62072200;De fibras sintéticas ou artificiais
62072900;De outras matérias têxteis
62079100;De algodão
62079200;De fibras sintéticas ou artificiais
62079900;De outras matérias têxteis
62079910;De fibras sintéticas ou artificiais
62079990;Outros
62081100;De fibras sintéticas ou artificiais
62081910;De algodão
62081990;Outros
62082100;De algodão
62082200;De fibras sintéticas ou artificiais
62082900;De outras matérias têxteis
62089100;De algodão
62089200;De fibras sintéticas ou artificiais
62089900;De outras matérias têxteis
62091000;De lã ou de pêlos finos
62092000;De algodão
62093000;De fibras sintéticas
62099010;De fibras artificiais
62099020;De lã ou de pêlos finos
62099090;Outros
62101000;Com as matérias das posições 5602 ou 5603
62102000;Outro vestuário, dos tipos abrangidos pelas
62103000;Outro vestuário, dos tipos abrangidos pelas
62104000;Outro vestuário de uso masculino
62105000;Outro vestuário de uso feminino
62111110;De algodão
62111120;De fibras sintéticas ou artificiais
62111190;Outros
62111210;De algodão
62111220;De fibras sintéticas ou artificiais
62111290;Outros
62112000;Macacões (fatosmacacos*) e conjuntos, de esqui
62113100;De lã ou de pêlos finos
62113200;De algodão
62113300;De fibras sintéticas ou artificiais
62113900;De outras matérias têxteis
62113910;De lã ou de pêlos finos
62113990;Outros
62114100;De lã ou de pêlos finos
62114200;De algodão
62114300;De fibras sintéticas ou artificiais
62114900;De outras matérias têxteis
62121000;Sutiãs e "bustiers" ("soutiens" de cós alto*)
62122000;Cintas e cintascalças
62123000;Modeladores de torso inteiro (cintas"soutiens"*)
62129000;Outros
62131000;De seda ou de desperdícios de seda
62132000;De algodão
62139000;De outras matérias têxteis
62139010;De seda ou de desperdícios de seda
62139090;Outros
62141000;De seda ou de desperdícios de seda
62142000;De lã ou de pêlos finos
62143000;De fibras sintéticas
62144000;De fibras artificiais
62149000;De outras matérias têxteis
62151000;De seda ou de desperdícios de seda
62152000;De fibras sintéticas ou artificiais
62159000;De outras matérias têxteis
62160000;Luvas, mitenes e semelhantes
62171000;Acessórios
62179000;Partes
63011000;Cobertores e mantas, elétricos
63012000;Cobertores e mantas (exceto os elétricos), de lã
63013000;Cobertores e mantas (exceto os elétricos), de
63014000;Cobertores e mantas (exceto os elétricos), de
63019000;Outros cobertores e mantas
63021000;Roupas de cama, de malha
63022100;De algodão
63022200;De fibras sintéticas ou artificiais
63022900;De outras matérias têxteis
63023100;De algodão
63023200;De fibras sintéticas ou artificiais
63023900;De outras matérias têxteis
63024000;Roupas de mesa, de malha
63025100;De algodão
63025200;De linho
63025300;De fibras sintéticas ou artificiais
63025900;De outras matérias têxteis
63025910;De linho
63025990;Outras
63026000;Roupas de toucador ou de cozinha, de tecidos
63029100;De algodão
63029200;De linho
63029300;De fibras sintéticas ou artificiais
63029900;De outras matérias têxteis
63029910;De linho
63029990;Outras
63031100;De algodão
63031200;De fibras sintéticas
63031900;De outras matérias têxteis
63031910;De algodão
63031990;Outros
63039100;De algodão
63039200;De fibras sintéticas
63039900;De outras matérias têxteis
63041100;De malha
63041900;Outras
63049100;De malha
63049200;De algodão, exceto de malha
63049300;De fibras sintéticas, exceto de malha
63049900;De outras matérias têxteis, exceto de malha
63051000;De juta ou de outras fibras têxteis liberianas da
63052000;De algodão
63053200;Contêineres flexíveis para produtos a granel
63053300;Outros, obtidos a partir de lâminas ou formas
63053900;Outros
63059000;De outras matérias têxteis
63061100;De algodão
63061200;De fibras sintéticas
63061900;De outras matérias têxteis
63061910;De algodão
63061990;Outros
63062100;De algodão
63062200;De fibras sintéticas
63062900;De outras matérias têxteis
63062910;De algodão
63062990;Outras
63063010;De fibras sintéticas
63063090;De outras matérias têxteis
63063100;De fibras sintéticas
63063900;De outras matérias têxteis
63064000;Colchões pneumáticos
63064100;De algodão
63064900;De outras matérias têxteis
63069100;De algodão
63069900;De outras matérias têxteis
63071000;Rodilhas, esfregões, panos de prato ou de cozinha,
63072000;Cintos e coletes salvavidas
63079000;Outros
63080000;Sortidos constituídos de cortes de tecido e fios,
63090000;Artefatos de matérias têxteis, calçados, chapéus e
63101000;Escolhidos
63109000;Outros
64011000;Calçados com biqueira protetora de metal
64019100;Cobrindo o joelho
64019200;Cobrindo o tornozelo, mas não o joelho
64019900;Outros
64019910;Cobrindo o joelho
64019990;Outros
64021200;Calçados para esqui e para surfe de neve
64021900;Outros
64022000;Calçados com parte superior em tiras ou correias
64023000;Outros calçados, com biqueira protetora de metal
64029100;Cobrindo o tornozelo
64029110;Com biqueira protetora de metal
64029190;Outros
64029900;Outros
64029910;Com biqueira protetora de metal
64029990;Outros
64031200;Calçados para esqui e para surfe de neve
64031910;Com sola exterior de couro natural ou
64031990;Outros
64032000;Calçados com sola exterior de couro natural e
64033000;Calçados com sola de madeira, desprovidos de
64034010;Com sola exterior de couro natural ou
64034090;Outros
64035100;Cobrindo o tornozelo
64035900;Outros
64039100;Cobrindo o tornozelo
64039110;Com sola de madeira, desprovidos de palmilhas e de biqueira protetora de metal
64039190;Outros
64039900;Outros
64039910;Com sola de madeira, desprovidos de palmilhas e de biqueira protetora de metal
64039990;Outros
64041100;Calçados para esporte; calçados para tênis,
64041900;Outros
64042000;Calçados com sola exterior de couro natural ou
64051010;Com sola exterior de madeira ou de cortiça
64051020;Com sola exterior de borracha ou plástico
64051030;Com sola exterior de couro natural ou
64051040;Com sola exterior de outras matérias
64052010;Com sola exterior de madeira ou de cortiça
64052020;Com sola exterior de outras matérias
64059010;Com sola exterior de borracha ou plástico
64059020;Com sola exterior de couro natural ou
64059030;Com sola exterior de madeira ou de cortiça
64059040;Com sola exterior de outras matérias
64061000;Partes superiores de calçados e seus componentes,
64062000;Solas exteriores e saltos, de borracha ou plástico
64069100;De madeira
64069910;Partes de calçados; palmilhas amovíveis, reforços
64069920;Polainas e artefatos semelhantes, e suas partes
65010010;Esboços não enformados na copa nem na aba
65010090;Outros
65020010;De palha "toquilla" ou de palha "mocora"
65020090;Outros
65030000;Chapéus e outros artefatos de uso semelhante, de
65040000;Chapéus e outros artefatos de uso semelhante,
65051000;Coifas e redes, para o cabelo
65059000;Outros
65059010;Chapéus e outros artefatos de uso semelhante, de feltro, obtidos a partir dos esboços ou discos da posição 6501, mesmo
65059090;Outros
65061000;Capacetes e artefatos de uso semelhante, de
65069100;De borracha ou de plástico
65069200;De peleteria (peles com pêlo*) natural
65069900;De outras matérias
65070000;Tiras para guarnição interior, forros, capas,
66011000;Guardasóis de jardim e artefatos semelhantes
66019110;Guardachuvas
66019190;Outros
66019910;Guardachuvas
66019990;Outros
66020000;Bengalas, bengalasassentos, chicotes, rebenques e
66031000;Punhos, cabos e castões
66032000;Armações montadas, mesmo com hastes ou cabos, para
66039000;Outros
67010000;Peles e outras partes de aves, com suas penas ou
67021000;De plástico
67029000;De outras matérias
67030000;Cabelos dispostos no mesmo sentido, adelgaçados,
67041100;Perucas completas
67041900;Outros
67042000;De cabelo
67049000;De outras matérias
68010000;Pedras para calcetar, meiosfios e placas (lajes)
68021000;Ladrilhos, cubos, pastilhas e artigos semelhantes,
68022100;Mármore, travertino e alabastro
68022200;Outras pedras calcárias
68022300;Granito
68022900;Outras pedras
68022910;Calcárias
68022990;Outras
68029100;Mármore, travertino e alabastro
68029200;Outras pedras calcárias
68029300;Granito
68029900;Outras pedras
68030000;Ardósia natural trabalhada e obras de ardósia
68041000;Mós para moer ou desfibrar
68042100;De diamante natural ou sintético, aglomerado
68042210;De abrasivos aglomerados
68042220;De cerâmica
68042300;De pedras naturais
68043000;Pedras para amolar ou para polir, manualmente
68051000;Aplicados apenas sobre tecidos de matérias têxteis
68052000;Aplicados apenas sobre papel ou cartão
68053000;Aplicados sobre outras matérias
68061000;Lãs de escórias de altosfornos, de outras
68062000;Vermiculita e argilas, expandidas, espuma de
68069000;Outros
68071000;Em rolos
68079000;Outras
68080000;Painéis, chapas, ladrilhos, blocos e semelhantes,
68091100;Revestidos ou reforçados exclusivamente com papel
68091900;Outros
68099000;Outras obras
68101100;Blocos e tijolos para a construção
68101900;Outros
68109100;Elementos préfabricados para a construção ou
68109900;Outras
68111000;Chapas onduladas
68112000;Outras chapas, painéis, ladrilhos, telhas e
68113000;Tubos, condutos, e seus acessórios
68114000;Contendo amianto
68118100;Chapas onduladas
68118200;Outras chapas, painéis, ladrilhos, telhas e produtos semelhantes
68118300;Tubos, condutos, e seus acessórios
68118900;Outras obras
68119000;Outras obras
68121010;AMIANTO TRABALHADO, EM FIBRAS
68125000;Vestuário, acessórios de vestuário, calçados,
68126000;Papéis, cartões e feltros
68127000;Folhas de amianto e elastômeros, comprimidos, para
68128000;De crocidolita
68129000;OUTROS
68129011;Amianto trabalhado, em fibras
68129012;Misturas à base de amianto ou à base de amianto e
68129020;Fios
68129030;Cordas e cordões, entrançados ou não
68129040;Tecidos e tecidos de malha
68129090;Outros
68129100;Vestuário, acessórios de vestuário, calçados e chapéus
68129200;Papéis, cartões e feltros
68129300;Folhas de amianto e elastômeros comprimidos, para juntas, mesmo apresentadas em rolos
68129911;Amianto trabalhado, em fibras
68129912;Misturas à base de amianto ou à base de amianto e carbonato de magnésio
68129920;Fios
68129930;Cordas e cordões, entrançados ou não
68129940;Tecidos e tecidos de malha
68129990;Outros
68131000;Guarnições para freios (travões)
68132000;Contendo amianto
68138100;Guarnições para freios
68138910;Guarnições para embreagem
68138990;Outras
68139010;Guarnições para embreagem
68139090;Outras
68141000;Placas, folhas ou tiras, de mica aglomerada ou
68149000;Outras
68151000;Obras de grafita ou de outros carbonos, para usos
68152000;Obras de turfa
68159100;Contendo magnesita, dolomita ou cromita
68159900;Outras
69010000;Tijolos, placas (lajes), ladrilhos e outras peças
69021000;Contendo, em peso, mais de 50 % dos elementos Mg,
69022000;Contendo, em peso, mais de 50 % de alumina
69029000;Outros
69031010;Cadinhos
69031090;Outros
69032010;Cadinhos
69032090;Outros
69039010;De carboneto de silício
69039091;Magnesianos
69039099;Outros
69041000;Tijolos para construção
69049000;Outros
69051000;Telhas
69059000;Outros
69060000;Tubos, calhas ou algerozes e acessórios para
69071000;Ladrilhos, cubos, pastilhas e artigos semelhantes,
69079000;Outros
69081000;Ladrilhos, cubos, pastilhas e artigos semelhantes,
69089000;Outros
69091110;Cadinhos
69091190;Outros
69091200;Artefatos com uma dureza equivalente a 9 ou mais,
69091910;Cadinhos
69091990;Outros
69099000;Outros
69101000;De porcelana
69109000;Outros
69111000;Artigos para serviço de mesa ou de cozinha
69119000;Outros
69120000;Louça, outros artigos de uso doméstico e artigos
69131000;De porcelana
69139000;Outros
69141000;De porcelana
69149000;Outras
70010000;Cacos, fragmentos e outros desperdícios e resíduos
70021000;Esferas
70022000;Barras ou varetas
70023100;De quartzo ou de outras sílicas fundidos
70023200;De outro vidro com coeficiente de dilatação linear
70023900;Outros
70031211;Com espessura não superior a 10 mm
70031212;Com espessura superior a 10 mm
70031290;Outras
70031911;Com espessura não superior a 10 mm
70031912;Com espessura superior a 10 mm
70031990;Outras
70032000;Chapas e folhas, armadas
70033000;Perfis
70042010;Com espessura não superior a 10 mm
70042020;Com espessura superior a 10 mm
70049010;Com espessura não superior a 10 mm
70049020;Com espessura superior a 10 mm
70051010;Com espessura não superior a 10 mm
70051020;Com espessura superior a 10 mm
70052110;Com espessura não superior a 10 mm
70052120;Com espessura superior a 10 mm
70052910;Com espessura não superior a 10 mm
70052920;Com espessura superior a 10 mm
70053000;Vidro armado
70060000;Vidro das posições 7003, 7004 ou 7005,
70071110;Curvos
70071190;Outros
70071910;Curvos
70071990;Outros
70072110;Curvo
70072190;Outros
70072910;Curvo
70072990;Outros
70080000;Vidros isolantes de paredes múltiplas
70091000;Espelhos retrovisores para veículos
70099100;NãO EMOLDURADOS
70099200;Emoldurados
70101000;Ampolas
70102000;Rolhas, tampas e outros dispositivos de usos
70109011;Garrafões e garrafas
70109019;Outros
70109021;Garrafas
70109029;Outros
70109030;De capacidade superior a 0,15 litro mas não
70109040;De capacidade não superior a 0,15 litro
70109210;GARRAFAS
70111010;Para lâmpadas ou tubos de descarga, incluídos os
70111020;Para lâmpadas de incandescência
70111090;Outros
70112000;Para tubos catódicos
70119000;Outros
70120000;Ampolas de vidro para garrafas térmicas ou para
70131000;Objetos de vitrocerâmica
70132100;De cristal de chumbo
70132200;De cristal de chumbo
70132800;Outros
70132900;Outros
70133100;De cristal de chumbo
70133200;De vidro com coeficiente de dilatação linear não
70133300;De cristal de chumbo
70133700;Outros
70133900;Outros
70134100;De cristal de chumbo
70134200;De vidro com coeficiente de dilatação linear não superior a 5 x 106 por Kelvin, entre 0°C e 300°C
70134900;Outros
70139100;De cristal de chumbo
70139900;Outros
70140000;Artefatos de vidro para sinalização e elementos de
70151000;Vidros para lentes corretivas
70159000;Outros
70161000;Cubos, pastilhas e outros artigos semelhantes, de
70169000;Outros
70171000;De quartzo ou de outras sílicas fundidos
70172000;De outro vidro com um coeficiente de dilatação
70179000;Outros
70181000;Contas, imitações de pérolas naturais ou
70182000;Microesferas de vidro, de diâmetro não superior a
70189000;Outros
70191100;Fios cortados ("chopped strands") de comprimento
70191200;Mechas ligeiramente torcidas ("rovings")
70191900;Outros
70193100;Esteiras ("mats")
70193200;Véus
70193900;Outros
70194000;Tecidos de mechas ligeiramente torcidas
70195100;De largura não superior a 30 cm
70195200;De largura superior a 30 cm, em ponto de tafetá,
70195900;Outros
70199000;Outras
70200000;Outras obras de vidro
70200010;Ampolas de vidro para garrafas térmicas ou para outros recipientes isotérmicos, cujo isolamento seja assegurado pelo vác
70200090;Outras
71011000;Pérolas naturais
71012100;Em bruto
71012200;Trabalhadas
71021000;Não selecionados
71022100;Em bruto ou simplesmente serrados, clivados ou
71022900;Outros
71023100;Em bruto ou simplesmente serrados, clivados ou
71023900;Outros
71031010;Águasmarinhas
71031040;Turmalinas
71031050;Ágatas
71031060;Ametistas
71031070;Citrinos
71031090;Outras
71039100;Rubis, safiras e esmeraldas
71039910;Águasmarinhas
71039940;Turmalinas
71039950;Ágatas
71039960;Ametistas
71039970;Citrinos
71039990;Outras
71041000;Quartzo piezoelétrico
71042000;Outras, em bruto ou simplesmente serradas ou
71049000;Outras
71051000;De diamantes
71059000;Outros
71061000;Pós
71069100;Em formas brutas
71069210;Chapas, folhas, tiras e formas planas semelhantes
71069220;Barras, fios, arames e perfis de seção maciça
71069290;Outras
71070010;Chapas, folhas, tiras e formas planas semelhantes
71070090;Outras
71081100;Pós
